Coin1,Coin2,Correlation,ADF Statistic,p-value
BCH,DAI,-0.1639274207083895,-1.3532547632784062,0.6044700873576025
BCH,LTC,0.8511546966914652,-2.1982788024626254,0.20687074528100446
BCH,NEAR,0.5295827992465355,-1.011555692974735,0.7490263289338628
BCH,APT,0.24514556023746992,-0.8154637768414951,0.8145374453562181
BCH,SUI,0.4224498050569519,-1.6872571235834852,0.43768966006422
BCH,UNI,0.8569549726833726,-3.9698809050149424,0.0015767002820596524
BCH,ICP,0.7406888240188407,-2.222304107101803,0.19825016417772345
BCH,FET,0.9142564187015351,-3.071618352988006,0.028726107914576932
BCH,ETC,0.6624213049113288,-2.1541406842365363,0.2233085045527196
BCH,XLM,0.8347937560025455,-3.4617531922380578,0.00902543135635549
BCH,RENDER,0.8788256146357316,-3.113995902389531,0.025534618199285646
BCH,AAVE,0.8003064346062865,-2.27354048279157,0.18064372751803343
BCH,IMX,0.7079185181565644,-1.3415944917211688,0.6099345981408434
BCH,FIL,0.7210192392862963,-0.9331968426807169,0.7768437789267812
BCH,ARB,-0.048891766158418226,-1.1154129575125702,0.7088864212570126
BCH,OP,0.46244199036688827,-0.7289611417080686,0.8391046721064714
BCH,FTM,0.5251096974261628,-1.1529974980102717,0.6934814211731337
BCH,HBAR,0.6084575232935546,-2.287345664093128,0.17608173254832976
BCH,VET,0.8386572851642222,-2.9864949734247785,0.03617499258803231
BCH,ATOM,0.4287389792759729,-2.080134921296834,0.25257710280839046
BCH,BONK,-0.07638494904156751,-0.8122878850442027,0.8154859199748639
BCH,GRT,0.6807373856668538,-1.728158619261766,0.41666580565219163
LINK,DOT,0.49278942976851586,-0.6705900284450108,0.8542210394428037
LINK,DAI,-0.1205535745174348,-0.9426373295563943,0.7736073791694766
LINK,LTC,0.4357878184705106,-1.5276143771924335,0.5198093759310934
LINK,NEAR,0.5772148809509744,-0.7103507300069679,0.8440502172860094
LINK,APT,0.35408656059759197,-0.5540149494912084,0.8810379626554228
LINK,SUI,0.2997144967040252,-1.7866164515287202,0.38712620539684806
LINK,UNI,0.7790288277096347,-2.680762568692636,0.0774267526696009
LINK,ICP,0.8353527791011034,-2.412805999914912,0.13815458335768327
LINK,FET,0.7813807027962257,-1.4829066506345812,0.5419495930087692
LINK,ETC,0.5304179554087496,-2.6274939974463765,0.08744690544546474
LINK,XLM,0.47879231345180695,-2.8729697947877133,0.04858274224746311
LINK,RENDER,0.8842418873261981,-4.103485042389075,0.0009557573382527869
LINK,AAVE,0.6709659767356779,-2.1830321215478903,0.21246135179158016
LINK,IMX,0.9054478205987834,-1.6827907560572066,0.44000029488894804
LINK,FIL,0.47614739166118497,-0.52583257081952,0.8868761024891803
LINK,ARB,0.4426926215221126,-0.42595209532268175,0.9056747012337671
LINK,OP,0.7139152481704384,-0.6878899233205875,0.8498614338909034
LINK,FTM,0.641318766924742,-1.0439746706179047,0.7368897357712729
LINK,HBAR,0.7354928145571938,-1.703046330741757,0.429543603076511
LINK,VET,0.7292764239899167,-2.0037445017770787,0.284933683037632
LINK,ATOM,0.3186308385643563,-1.0623705773895853,0.7298425298368583
LINK,BONK,-0.24389348029322744,-0.7120522722047088,0.8436029800321675
LINK,GRT,0.7785748474864761,-1.3298852280275495,0.6153913283177689
DOT,DAI,-0.10571884155989246,-1.214678914076432,0.6672495538524743
DOT,LTC,0.8144509726121759,-2.0858264452272994,0.25025191875811303
DOT,NEAR,0.8763609677704954,-2.7638282696774557,0.06362928635714368
DOT,APT,0.6800830168988963,-2.322490984046968,0.16481674422256237
DOT,SUI,0.19480905750681596,-1.4587787385806572,0.5537955207783994
DOT,UNI,0.791200598092065,-1.4662054227172625,0.5501579139298411
DOT,ICP,0.667367634836993,-2.8565616134572105,0.050637492519300095
DOT,FET,0.3490087468995281,-2.259567220066835,0.18533998909341404
DOT,ETC,0.6859096348060073,-3.2751218484975797,0.01602781982427387
DOT,XLM,0.7055834510465112,-0.27954155347349335,0.928352297314254
DOT,RENDER,0.8962541108149792,-3.207281191098854,0.019567064918348344
DOT,AAVE,0.75632282942643,-1.7522920684194723,0.4043911228813202
DOT,IMX,0.47519323050355583,-5.668149656705434,9.051053339885833e-07
DOT,FIL,0.983525886299287,-5.144338838544615,1.1409199421680714e-05
DOT,ARB,0.7236711391891302,-0.4807700587917449,0.8957147771962054
DOT,OP,0.6066479372306341,-2.3555152893191567,0.15468736494174368
DOT,FTM,0.8835632312375065,-3.8228085526543443,0.0026823873233350797
DOT,HBAR,0.7994173485414324,-2.100020922976592,0.24450618835078097
DOT,VET,0.9471709138361465,-0.9530985645472854,0.7699840806546636
DOT,ATOM,0.9076301183377758,-4.362561875074945,0.00034554384762690776
DOT,BONK,-0.18300172753431806,-0.9658964038994603,0.765498753147011
DOT,GRT,0.8162861941586881,-2.449091845123235,0.12835706012989628
DAI,LTC,-0.06150328901163315,-14.57865832946826,4.505689526016456e-27
DAI,NEAR,-0.17536067942442282,-14.894311315082186,1.5405431399031736e-27
DAI,APT,-0.12101602808893004,-14.700193669728293,2.954964314201117e-27
DAI,SUI,-0.13124112221661044,-13.784693037074794,9.158403840507765e-26
DAI,UNI,-0.13158930570754457,-14.70691809947531,2.887698187377261e-27
DAI,ICP,-0.1785744065271475,-14.906364173387209,1.4808435958418552e-27
DAI,FET,-0.14439072137669104,-14.73506659199446,2.6232874623581374e-27
DAI,ETC,-0.1351321909343836,-14.728246240151483,2.684899609020179e-27
DAI,XLM,-0.015361229053403945,-11.727286322549023,1.3679774924769272e-21
DAI,RENDER,-0.12112648910742252,-6.953730609701689,9.546380617602114e-10
DAI,AAVE,-0.1335131728612434,-14.689304933046722,3.0674407561144682e-27
DAI,IMX,-0.12655360493146317,-14.66941706798108,3.2847747201032086e-27
DAI,FIL,-0.09413293820385023,-14.586765676979473,4.379202451562631e-27
DAI,ARB,0.006022494770398323,-11.720629075401485,1.416228702930197e-21
DAI,OP,-0.08478881691398064,-14.550136304130168,4.98230045685533e-27
DAI,FTM,-0.13282852968210634,-14.717701623718627,2.7832020480160244e-27
DAI,HBAR,-0.07776708928296898,-14.541895903462558,5.129721170703907e-27
DAI,VET,-0.14080252455510575,-14.739943130065793,2.5801576027184602e-27
DAI,ATOM,0.028464624224114717,-14.464869153318412,6.752919823524815e-27
DAI,BONK,-0.08919829342397696,-5.63190249516573,1.0846902317914282e-06
DAI,GRT,-0.12926505030996896,-14.692819334120713,3.0306494474493625e-27
LTC,NEAR,0.5578504238628491,-2.509583588733744,0.11315991320464441
LTC,APT,0.648377628875824,-3.0283330394042753,0.03233183817275524
LTC,SUI,0.49845607648229767,-1.4937321927742848,0.5366096235047578
LTC,UNI,0.9186726349304304,-5.4640397322373255,2.4817437161590373e-06
LTC,ICP,0.22349968806858783,-2.1371858827405035,0.22982715204186344
LTC,FET,0.34402602279350897,-2.2983487109789533,0.17250109820098564
LTC,ETC,0.6084560937302829,-2.792750535239692,0.05931678742404469
LTC,XLM,0.922325173845766,-4.202974352288568,0.0006513030009885325
LTC,RENDER,0.8505821652641032,-3.377646283188549,0.011744925924238378
LTC,AAVE,0.8515718097863141,-3.327265985691772,0.013702815617766019
LTC,IMX,0.2736659109516263,-2.276620800082701,0.1796191185573326
LTC,FIL,0.8941919551359094,-3.3061848750187144,0.014604263874203135
LTC,ARB,0.34579865059302395,-0.873553537262325,0.7965568298932718
LTC,OP,0.502710620640155,-1.9324870053381589,0.3169358671216122
LTC,FTM,0.8042021348722047,-3.8588631029889537,0.002359338598352342
LTC,HBAR,0.6220165279511806,-3.107488283602486,0.02600396234405125
LTC,VET,0.8982985078141866,-4.529879770341714,0.00017358740933913415
LTC,ATOM,0.6491596139388833,-2.9041109761213586,0.04487203112198803
LTC,BONK,-0.16850313429927508,-0.8241725702937222,0.8119182418181099
LTC,GRT,0.7109971586099564,-2.5941316940089423,0.09421620273933806
NEAR,APT,0.38675957545919,-0.9891064111953515,0.7572167223900499
NEAR,SUI,0.36858784040143633,-1.9692591060300662,0.3002123908482194
NEAR,UNI,0.7049347649413136,-2.0838362376610045,0.25106360477528816
NEAR,ICP,0.8137319092766491,-2.690085260815886,0.07576972221669558
NEAR,FET,0.8199181898290958,-2.7585089545030743,0.06444923021621603
NEAR,ETC,0.7131327807682234,-3.876330040086026,0.002216117999841022
NEAR,XLM,0.5364321190834745,-1.9053460117806589,0.32955037263302334
NEAR,RENDER,0.9521798423191493,-3.8060127083906035,0.002846392747693405
NEAR,AAVE,0.7720912299199185,-1.8790768237302118,0.3419671360858436
NEAR,IMX,0.602452663292671,-4.07813769380603,0.0010523279300396603
NEAR,FIL,0.8628570233505652,-2.8533531883264613,0.051047504574351456
NEAR,ARB,0.0017074573851908377,-0.8353239309400038,0.8085251325649576
NEAR,OP,0.38002588008748533,-1.1154481797923326,0.7088721970721577
NEAR,FTM,0.8291068326628238,-2.5290438150303363,0.10856661041707238
NEAR,HBAR,0.6361603379665883,-1.372038592794593,0.5956053580447264
NEAR,VET,0.9001212193190303,-2.477601503650077,0.121019665554015
NEAR,ATOM,0.6916583699473029,-1.484097631745966,0.5413628343627339
NEAR,BONK,-0.17362474212733897,-1.4717512260012775,0.5474364653064278
NEAR,GRT,0.8726953143559958,-2.869345561719529,0.04903058174634269
APT,SUI,0.6401204799747688,-2.0173911476821624,0.2790001295453834
APT,UNI,0.5608898468930753,-2.6238355693683832,0.08817032172109779
APT,ICP,0.5008051209366277,-2.374173771710544,0.1491587247536476
APT,FET,0.41008173348875226,-2.1991910629597937,0.2065391853368349
APT,ETC,0.6153793661721523,-2.8856707539251265,0.047039847877038916
APT,XLM,0.2510391721909141,-2.5424662417947115,0.10548066897273833
APT,RENDER,0.7557530994924698,-2.2744742272040583,0.18033272864157668
APT,AAVE,0.39539918643021427,-2.3293410875166125,0.16267940631207217
APT,IMX,0.49511746018735536,-2.2315623802068085,0.194990166178447
APT,FIL,0.7465705269737895,-3.5045411790390673,0.007871230025910282
APT,ARB,0.5057306858118163,-1.1555760724944304,0.6924080976955181
APT,OP,0.7115676226814746,-2.374442724550238,0.14908005441364963
APT,FTM,0.6641631422405478,-2.5862699149415396,0.09586833075073325
APT,HBAR,0.679574732241919,-2.180884264169076,0.2132563696064147
APT,VET,0.5938035718996004,-2.5777353232906632,0.09768678665268593
APT,ATOM,0.5589340243278824,-2.2963066049114933,0.17316193207868835
APT,BONK,-0.15087711982893226,-2.3779634588444925,0.14805289249281817
APT,GRT,0.5728022838823785,-2.487596619459716,0.11852144228303879
SUI,UNI,0.49936163384294385,-0.7348420277245323,0.8375171084476754
SUI,ICP,0.35635736243121646,0.9620853114329286,0.9938493505010431
SUI,FET,0.31435506787675566,1.4309081729044344,0.997250127518128
SUI,ETC,0.3759857079588813,0.4547253941275068,0.9834300713287918
SUI,XLM,0.6040251580439036,-2.4364271792836436,0.13171788983239224
SUI,RENDER,0.763881896369368,-2.1000598623217166,0.24449053124236508
SUI,AAVE,0.7565439523140619,-2.457939433603362,0.12604629599992118
SUI,IMX,0.20910009042178426,1.4858092360809154,0.9974711319042016
SUI,FIL,0.19328170127535396,0.9617866858819281,0.9938459342226198
SUI,ARB,0.017071082786572225,1.1197945202491708,0.9953820699800089
SUI,OP,0.1706729342909337,1.369577519039841,0.9969714585600665
SUI,FTM,0.6175903815566423,-0.9766143117113275,0.761697858179302
SUI,HBAR,0.44030658751630336,-1.7787164912329696,0.3910783794348299
SUI,VET,0.3728726962543776,-0.618716017453515,0.8666966462366725
SUI,ATOM,-0.05278322659980438,1.048656037070471,0.9947536982947355
SUI,BONK,0.5295418944505479,-2.623553527875979,0.08822628398350962
SUI,GRT,0.28556999229591534,1.015609933319469,0.9944279512272517
UNI,ICP,0.7602478403284817,-2.8749972551517384,0.04833368699791005
UNI,FET,0.7559544874244044,-2.584056995394903,0.09633733507419107
UNI,ETC,0.6522288198476299,-3.0046089086920973,0.03446622218403869
UNI,XLM,0.9077191663081211,-3.599003393719336,0.005780109332732945
UNI,RENDER,0.8126395429162759,-2.5773616862558995,0.09776699296809493
UNI,AAVE,0.9485727532435759,-3.571847430969015,0.006322622978205211
UNI,IMX,0.7298347573477761,-2.1076075128017604,0.2414666062632676
UNI,FIL,0.9484482948759954,-4.073909282803371,0.00106929970113543
UNI,ARB,0.269912090635256,-0.3611857986188407,0.9163804458048351
UNI,OP,0.5670871953487227,-0.9895808947387005,0.7570454360085122
UNI,FTM,0.8267819286955327,-3.329923954441134,0.013592723375442031
UNI,HBAR,0.7446130794809547,-2.8245623466597864,0.05484996354981564
UNI,VET,0.906732770596243,-4.499268549181408,0.0001972391899111687
UNI,ATOM,0.6006591392437445,-2.140943774028903,0.2283726512858314
UNI,BONK,-0.26287916153596935,-0.8651169969884794,0.7992427932806448
UNI,GRT,0.8274650331353838,-3.042094709777848,0.031145930844499042
ICP,FET,0.818070348631064,-2.9761635728531473,0.03718118246382338
ICP,ETC,0.6241457509954254,-2.533682463510434,0.10749259264248345
ICP,XLM,0.2618862376441432,-2.039513485361225,0.269520933095626
ICP,RENDER,0.8895000175441063,-3.810450734121676,0.002802182035402975
ICP,AAVE,0.567042479105834,-1.933868501384409,0.31629981288981956
ICP,IMX,0.911460684216386,-4.01866049298501,0.001315890469061853
ICP,FIL,0.6313384156038324,-2.2044052759348003,0.2046504828003377
ICP,ARB,0.47047833056235594,-1.3790843403970912,0.5922612650303478
ICP,OP,0.7377692730384432,-2.3377795984018475,0.1600725613390479
ICP,FTM,0.7759533953083909,-2.7639486436670713,0.06361082883397304
ICP,HBAR,0.685714997047667,-1.0973133761149518,0.7161421096408499
ICP,VET,0.8901278420937198,-2.826660361404098,0.05456528247204789
ICP,ATOM,0.005302190942121125,-1.5183531484131094,0.5244135533350894
ICP,BONK,-0.1868986916966111,-1.0087623261559684,0.750055042907345
ICP,GRT,0.8640793033930702,-3.764129390790012,0.003296394485054094
FET,ETC,0.40416277260030786,-1.582082813712315,0.492587350138449
FET,XLM,0.2024827147324158,-1.5903978198984945,0.48841520693379703
FET,RENDER,0.584041891832163,-3.0504939901946218,0.030440463790876796
FET,AAVE,0.6177127894188259,-1.4352963219326684,0.5652425878826726
FET,IMX,0.7988372557907347,-2.1196506021732016,0.23668675737890926
FET,FIL,0.38044636437842183,-1.6349572367854959,0.464896979420398
FET,ARB,0.07116437794281208,-1.226499389449088,0.6620937460691354
FET,OP,0.5767432039644252,-1.5603572753612893,0.5034706338499316
FET,FTM,0.8921812240846113,-2.5374362848661813,0.10662928871849658
FET,HBAR,0.6030906468481628,-0.7411070634800248,0.8358126973839844
FET,VET,0.7236407954112024,-1.8189228349931852,0.37110832107506453
FET,ATOM,-0.25881892600409445,-1.5952145793597707,0.4859969293624394
FET,BONK,-0.2748979995798111,-1.0816963771965413,0.7223157132569259
FET,GRT,0.9178173796564726,-3.2109439845310703,0.019359873957375793
ETC,XLM,0.5691478398504662,-3.6956945468703384,0.004174123380582306
ETC,RENDER,0.9237208740712731,-3.2497495205699787,0.01727963874777649
ETC,AAVE,0.8870335747029778,-3.7196064930668555,0.003845672605298783
ETC,IMX,0.5217181079505895,-2.826072622744625,0.05464491130990341
ETC,FIL,0.9004504309711628,-3.9998891610500813,0.0014110917495022929
ETC,ARB,0.5283630991016371,-0.5771742111931016,0.8760567575686796
ETC,OP,0.41813803340067074,-2.0991605039997614,0.24485230103252692
ETC,FTM,0.5462326886012575,-3.0393688749962537,0.03137784592721888
ETC,HBAR,0.8125305067697549,-2.778984542558432,0.06133894703177564
ETC,VET,0.7786114799109813,-4.573721067667022,0.0001443686833339539
ETC,ATOM,0.532250509869777,-3.7232266868452357,0.0037980613519462613
ETC,BONK,-0.03288204644648783,-1.030844344267892,0.7418489926964297
ETC,GRT,0.6675339611266629,-3.3567832498343355,0.012523367486056274
XLM,RENDER,0.847527408143073,-2.6566609308836586,0.08184271408216631
XLM,AAVE,0.8698189275865161,-3.081018022545108,0.027990205831026124
XLM,IMX,0.20885693495494306,0.9451546066109966,0.9936521981011333
XLM,FIL,0.8470941874757609,-0.21273484730255507,0.936986535629854
XLM,ARB,0.0771752428219044,0.47485681037587546,0.9840885184029324
XLM,OP,0.16578851454251592,0.9477719310249603,0.9936831415784773
XLM,FTM,0.6526008168135061,-0.8724147679479028,0.7969208650993769
XLM,HBAR,0.640599757456906,-3.6055489076196228,0.005655826367456438
XLM,VET,0.8439422106875969,-3.356962469902102,0.012516490090167932
XLM,ATOM,0.5821124071232857,-1.5894034783098054,0.4889142973484433
XLM,BONK,-0.08531298132736483,-1.6703817108137284,0.44643366410302643
XLM,GRT,0.5330461919009764,-0.09434975579117846,0.9499984196826589
RENDER,AAVE,0.766423061284691,-2.733331264059413,0.06844595435823671
RENDER,IMX,0.6655674114677341,-0.5681028937525331,0.8780278178895657
RENDER,FIL,0.8856001253595077,-2.8881907462954928,0.04673858780763884
RENDER,ARB,0.9174021031771387,-3.8920739444624104,0.0020939590595659132
RENDER,OP,0.8582434250019495,-2.4990244498234455,0.11571186712275722
RENDER,FTM,0.7454057754309793,-1.6785547296880277,0.44219421278565363
RENDER,HBAR,0.8279408736601084,-4.132248347730779,0.0008562440821087921
RENDER,VET,0.8690460227966196,-4.297759472988714,0.0004481976273313466
RENDER,ATOM,0.9133298134878004,-3.370990036863975,0.01198847984838389
RENDER,BONK,0.04680533880872645,-0.3592105760305153,0.9166896347247763
RENDER,GRT,0.9429202080972331,-3.5614950999344104,0.006541291836197581
AAVE,IMX,0.5191415426675796,-0.3292923188353998,0.921251985505634
AAVE,FIL,0.9283391911812182,-2.5769029800969943,0.0978655290643567
AAVE,ARB,-0.1919292628124585,0.6510928484557442,0.9888095618270196
AAVE,OP,0.32779277288304237,1.0594561681863743,0.9948553016684306
AAVE,FTM,0.8146376861062495,-2.0396154208493247,0.26947765981218463
AAVE,HBAR,0.39893594315592884,-1.6561910020228423,0.4538136674781709
AAVE,VET,0.9217142664675286,-3.381020804900829,0.011623139258982397
AAVE,ATOM,0.6604783496531456,-1.9813017831827746,0.2948313113161668
AAVE,BONK,-0.3614647128200756,-0.5076465075791106,0.8905156743323674
AAVE,GRT,0.7245367493413972,-1.4460531240533336,0.5600095694114808
IMX,FIL,0.4736812957425599,-2.7577029385519776,0.0645742100944509
IMX,ARB,0.5738967672002292,-1.6244373724749244,0.470403730584082
IMX,OP,0.8345819240023339,-2.7891533716618286,0.059839913284535015
IMX,FTM,0.7296128556288048,-2.0007189201478166,0.2862579667311384
IMX,HBAR,0.6648150236781551,0.2942278594883446,0.9770781087427126
IMX,VET,0.8299305632715197,-1.5007902184238013,0.5331203929964344
IMX,ATOM,0.0232976222838781,-1.472638634087992,0.5470005993693203
IMX,BONK,-0.21479320821188339,-1.1824345475863969,0.6811059185090442
IMX,GRT,0.8739459858236046,-3.813963310867499,0.002767639824374164
FIL,ARB,0.7244965858851626,-1.5832706327003352,0.49199155282921775
FIL,OP,0.6289335138777615,-3.304472218029092,0.014679745930243954
FIL,FTM,0.8814204360699865,-6.0769192212220355,1.1158581495842698e-07
FIL,HBAR,0.7186074470105864,-1.3480240588208445,0.6069251404276956
FIL,VET,0.9415955710653064,-2.897078568429404,0.04568877644775758
FIL,ATOM,0.6947038414539373,-3.379504757549004,0.01167771389218683
FIL,BONK,-0.22788872409880462,-0.5612673030374802,0.8794960759360844
FIL,GRT,0.8182378738453945,-2.5129100379187923,0.11236468858758775
ARB,OP,0.815340162133807,-1.9877804262128356,0.2919565243193789
ARB,FTM,0.05972739018905992,-1.531092010256287,0.5180783583354789
ARB,HBAR,0.4109672898424282,-0.38329013776190757,0.9128515642964771
ARB,VET,0.5106323161864521,-0.7266313322464277,0.8397303136036864
ARB,ATOM,0.8542980966140434,-2.357202820451379,0.15418157825797713
ARB,BONK,-0.13747171022119317,-0.8420312049790528,0.8064629752606469
ARB,GRT,0.3835705172058395,-1.491234920635069,0.5378427564935716
OP,FTM,0.6101846911372286,-2.016798432527408,0.27925648888097865
OP,HBAR,0.6263633713461654,-0.20380656070697803,0.9380663619045112
OP,VET,0.7402132941852165,-1.6176862038755713,0.47394253926476204
OP,ATOM,0.25273238692617367,-2.0909954770488177,0.24815074696288603
OP,BONK,-0.089690249930783,-1.216690613807304,0.666374937977848
OP,GRT,0.7435825339327796,-2.791879187681867,0.05944316415067526
FTM,HBAR,0.686060035693292,-2.5207186516836013,0.11051428874934643
FTM,VET,0.8765204713308956,-3.292213045928453,0.01523016003823578
FTM,ATOM,0.8345199225769706,-1.4007563510855605,0.5819134606366096
FTM,BONK,-0.3671475924914615,-1.288485049467487,0.6344238140545363
FTM,GRT,0.8902087500577269,-4.775538618931383,6.055896387747388e-05
HBAR,VET,0.862094805838643,-2.984985526222575,0.036320553329973214
HBAR,ATOM,0.5068633915848043,1.5500216957662762,0.9976996141953798
HBAR,BONK,-0.10762111501381681,-0.5758461795587675,0.8763469337371668
HBAR,GRT,0.7580232934762241,0.3800362435276482,0.9807328214657265
VET,ATOM,0.6755018967732118,-2.6008405465370785,0.09282366797807201
VET,BONK,-0.18108285743683428,0.051963016270318546,0.9626241595108357
VET,GRT,0.9245214004235682,-2.976836479779592,0.03711493796859907
ATOM,BONK,-0.08465882186332897,-1.2300482756963216,0.6605380116983149
ATOM,GRT,0.6561212631831883,-2.5821248174582765,0.09674826880939741
BONK,GRT,-0.0499140703771923,-2.376915779333243,0.14835803014506999
